Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	DESCUENTO 14% SCJ	OFERTAS SCJ 27-2	DESCUENTO ACUERDO 10%	OFERTAS NIVEA 4-3	DESCUENTO ACUERDO 5%	DESCUENTO ACUERDO 8%	OFERTA PH 26-2	DESCUENTO GRUPO EN FACTURA	OFERTAS GRUPO 2000 AL 4-3	DESCUENTO 11% SCJ	DESCUENTO 12% SCJ	OFERTAS SCJ 22-1
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	3	943	GLADE ARSL COTTON CRSS 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8173.7	15.13	6937.01	8173.7	1236.68	6937.01	1456.77	0	0	0	0	0	0	0	0	8393.78	0	0	0	0	1236.68	0	1236.68			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	4	933	GLD ARSL I LOVE YOU 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8173.7	15.13	6937.01	8173.7	1236.68	6937.01	1456.77	0	0	0	0	0	0	0	0	8393.78	0	0	0	0	1236.68	0	1236.68			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	5	941	GLD ARSL LEMON 380CCX6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5878.343	5878.343	1	0	1	0	1	0	0	3	0	3	8173.7	15.13	6937.01	8173.7	1236.68	6937.01	1456.77	0	0	0	0	0	0	0	0	8393.78	0	0	0	0	1236.68	0	1236.68			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	6	1067	RAID AERO MMM SIN OLOR 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	27468.996	27468.996	1	0	1	0	1	0	0	.38	0	.38	34873.68	10.02	31379.34	34873.68	3494.34	31379.34	6589.66	0	0	0	0	0	0	0	0	37969	0	0	0	0	3494.34	0	3494.34			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	7	1220	FUYI MATA MOSCAS Y MOSQUITOS AERO 360  ML	0		NO	0	0				12	112	4.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	16743.041	16743.041	1	0	1	0	1	0	0	4.38	0	4.38	21256.38	16.07	17840.48	21256.38	3415.9	17840.48	3746.5	0	0	0	0	0	0	0	0	21586.98	0	0	0	0	3415.89	0	3415.89			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	8	1046	RAID LIQUIDO 45N FULL 32,9 ML	0		NO	0	0				6	448	.72	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	15924.56	15924.56	1	0	1	0	1	0	0	.72	0	.72	18599.89	20.71	14747.85	18599.89	3852.04	14747.85	3097.05	0	0	0	0	0	0	0	0	17844.9	0	0	0	0	3852.03	0	3852.03			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	9	1151	RAID TABLETAS REP X 24	0		NO	0	0				80	60	3.12	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	101395.197	101395.197	0	40	.5	0	.5	0	0	1.56	0	1.56	113874.61	6.41	106575.25	56937.31	3649.68	53287.62	11190.4	0	0	0	0	0	0	0	0	64478.02	0	0	0	0	3649.68	0	3649.68			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	10	88	MR MUSCULO EXTRA POWER DP 450  ML	0		NO	0	0				15	88	4.5	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	10834.546	10834.546	1	0	1	0	1	0	0	5	0	5	12168.03	0	12168.03	12168.03	0	12168.03	2555.29	0	0	0	0	0	0	0	0	14723.32	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	11	916	CERAMICOL BOTELLA NEGRO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	20630.134	20630.134	0	3	.25	0	.25	0	0	2.55	0	2.55	25099.99	0	25099.99	6275	0	6275	1317.75	0	0	0	0	0	0	0	0	7592.75	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	12	700	GLADE TOQUE REP VAINILLA 9GR DISC	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410	13410	0	3	.25	0	.25	0	0	.099	0	.099	15662.88	11.42	13874.18	3915.72	447.18	3468.54	728.39	0	0	0	0	0	0	0	0	4196.93	0	0	0	0	447.17	0	447.17			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	13	1549	GLADE TOQUE REP LIMON 9GR	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410.298	13410.298	0	3	.25	0	.25	0	0	.099	0	.099	15663.23	11.42	13874.49	3915.81	447.19	3468.62	728.41	0	0	0	0	0	0	0	0	4197.03	0	0	0	0	447.18	0	447.18			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	14	915	PATO BLOQUE  MOCHILA  24 X 40 GR	0		NO	0	0				24	196	1.32	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	23127.863	23127.863	0	6	.25	0	.25	0	0	.33	0	.33	28138.9	10.13	25288.43	7034.72	712.62	6322.11	1327.64	0	0	0	0	0	0	0	0	7649.75	0	0	0	0	712.61	0	712.61			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	15	139	PATO ADHESIVO FLORES 24.6GR/24 AR	0		NO	0	0				24	192	.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14627.107	14627.107	0	6	.25	0	.25	0	0	.222	0	.222	17796.31	15.41	15053.9	4449.08	685.6	3763.47	790.33	0	0	0	0	0	0	0	0	4553.8	0	0	0	0	685.6	0	685.6			X										
2	DEMO	FCVTA	FACTURA	A	1	4932	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19059	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					190837	DAI JINGJING	AVENIDA ANDRÉS ROLÓN 522	1604	SAN ISIDRO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	16	138	PATO ADHESIVO DURAZNO 24.6GR/24 AR	0		NO	0	0				24	192	.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14627.107	14627.107	0	6	.25	0	.25	0	0	.222	0	.222	17796.31	15.41	15053.9	4449.08	685.6	3763.47	790.33	0	0	0	0	0	0	0	0	4553.8	0	0	0	0	685.6	0	685.6			X										
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	1	882	LYSOFORM CONCENTRADO BEBE DP 420 ML	0		NO	0	0				12	128	5.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7408.462	7408.462	0	6	.5	0	.5	0	0	2.598	0	2.598	9405.53	0	9405.53	4702.76	0	4702.76	987.58	0	0	0	0	0	0	0	0	5690.34	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	2	879	LYSOFORM CONCENTRADO CITRICA DP 420 ML	0		NO	0	0				12	128	5.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7408.462	7408.462	0	6	.5	0	.5	0	0	2.598	0	2.598	9405.53	0	9405.53	4702.76	0	4702.76	987.58	0	0	0	0	0	0	0	0	5690.34	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	3	881	LYSOFORM CONCENTRADO LAVANDA DP 420 ML	0		NO	0	0				12	128	5.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7408.462	7408.462	0	6	.5	0	.5	0	0	2.598	0	2.598	9405.53	0	9405.53	4702.76	0	4702.76	987.58	0	0	0	0	0	0	0	0	5690.34	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	4	93	BLEM CERA BOTELLA ROJO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	32063.493	32063.493	0	3	.25	0	.25	0	0	2.55	0	2.55	39010.58	0	39010.58	9752.65	0	9752.65	2048.06	0	0	0	0	0	0	0	0	11800.71	0	0	0	0	0	0	0													
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	5	1033	FUYI TABLETAS REP X12	0		NO	0	0				20	270	.5	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	19628.726	19628.726	1	0	1	0	1	0	0	.5	0	.5	28657.94	41.17	16859.47	28657.94	11798.47	16859.47	3540.49	0	0	0	0	0	0	0	0	20399.96	0	0	0	0	11798.47	0	11798.47			X										
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	6	1068	RAID AERO CASA Y JARDIN 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	23530.199	23530.199	1	0	1	0	1	0	0	.38	0	.38	29873.13	10.07	26864.9	29873.13	3008.22	26864.9	5641.63	0	0	0	0	0	0	0	0	32506.53	0	0	0	0	3008.22	0	3008.22			X										
2	DEMO	FCVTA	FACTURA	A	1	4933	GENERAL	NO		=""	SI	SI	NO	NO	0		08/03/2024	08/03/2024	AGIUSTO	08/03/2024	08/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	127	SOMOZA MARIA SILVINA	127	SOMOZA MARIA SILVINA	0		0		RI	RESP. INSCRIPTO	2	CONTADO		19060	07/03/2024	04eb6645be50dc7e	CAR	0000 - 00002227	2	DELIVERY MATIAS	0					125097	WU MINMIN	PELLIZA 2723	404	OLIVOS	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	7	1038	OFF AERO FAMILY 170 ML	0		NO	0	0				12	279	2.15	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	19330.372	19330.372	3	0	3	0	3	0	0	6.444	0	6.444	28222.34	0	28222.34	84667.03	0	84667.03	17780.08	0	0	0	0	0	0	0	0	102447.11	0	0	0	0	0	0	0													
