Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	OFERTAS SCJ 27-2	OFERTAS SCJ 23-1 - COPIA 	DESCUENTO ACUERDO 5%	DESCUENTO 12% SCJ	OFERTAS NIVEA 4-3	DESCUENTO 11% SCJ	DESCUENTO ACUERDO 8%	OFERTA PH 26-2	DESCUENTO ACUERDO 10%	OFERTAS GRUPO 2000 AL 4-3	DESCUENTO GRUPO EN FACTURA	DESCUENTO 14% SCJ	OFERTAS SCJ 22-1
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	2	601	GLADE MINIGEL LAVANDA  70GR	0		NO	0	0				12	360	1.18	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12185.237	12185.237	0	3	.25	0	.25	0	0	.294	0	.294	14232.36	9.48	12883.13	3558.09	337.31	3220.78	676.36	0	0	0	96.62	0	257.66	0	0	4251.43	0	0	0	0	337.3	0	337.3		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	3	700	GLADE TOQUE REP VAINILLA 9GR DISC	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410	13410	0	3	.25	0	.25	0	0	.099	0	.099	15662.88	11.42	13874.18	3915.72	447.18	3468.54	728.39	0	0	0	104.06	0	277.48	0	0	4578.47	0	0	0	0	447.17	0	447.17		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	4	1549	GLADE TOQUE REP LIMON 9GR	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410.298	13410.298	0	3	.25	0	.25	0	0	.099	0	.099	15663.23	11.42	13874.49	3915.81	447.19	3468.62	728.41	0	0	0	104.06	0	277.48	0	0	4578.58	0	0	0	0	447.18	0	447.18		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	5	648	GLADE TOQUE REP MANANA DE CAMPO 9GR	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410.298	13410.298	0	3	.25	0	.25	0	0	.099	0	.099	15663.23	11.42	13874.49	3915.81	447.19	3468.62	728.41	0	0	0	104.06	0	277.48	0	0	4578.58	0	0	0	0	447.18	0	447.18		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	6	633	GLADE TOQUE REP LAVANDA 9GR	0		NO	0	0				12	280	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13410.299	13410.299	0	3	.25	0	.25	0	0	.099	0	.099	15881.79	12.64	13874.33	3970.45	501.86	3468.58	728.4	0	0	0	104.06	0	277.48	0	0	4578.53	0	0	0	0	501.86	0	501.86		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	7	915	PATO BLOQUE  MOCHILA  24 X 40 GR	0		NO	0	0				24	196	1.32	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	23127.863	23127.863	0	12	.5	0	.5	0	0	.66	0	.66	28138.9	10.13	25288.43	14069.45	1425.24	12644.21	2655.28	0	0	0	379.33	0	1011.53	0	0	16690.36	0	0	0	0	1425.23	0	1425.23		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	8	139	PATO ADHESIVO FLORES 24.6GR/24 AR	0		NO	0	0				24	192	.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14627.107	14627.107	0	12	.5	0	.5	0	0	.444	0	.444	17796.31	15.41	15053.9	8898.15	1371.21	7526.95	1580.66	0	0	0	225.81	0	602.15	0	0	9935.57	0	0	0	0	1371.2	0	1371.2		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	9	138	PATO ADHESIVO DURAZNO 24.6GR/24 AR	0		NO	0	0				24	192	.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14627.107	14627.107	0	12	.5	0	.5	0	0	.444	0	.444	17796.31	15.41	15053.9	8898.15	1371.21	7526.95	1580.66	0	0	0	225.81	0	602.15	0	0	9935.57	0	0	0	0	1371.2	0	1371.2		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	10	838	PATO ADHESIVO CITRUS 24.6 GR	0		NO	0	0				24	192	.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14627.111	14627.111	0	12	.5	0	.5	0	0	.444	0	.444	17796.33	15.41	15053.91	8898.16	1371.21	7526.96	1580.66	0	0	0	225.81	0	602.15	0	0	9935.59	0	0	0	0	1371.2	0	1371.2		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	11	767	GLADE CANASTA LIQUIDA REP I LOVE YOU 50 ML	0		NO	0	0				12	112	1	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14930.521	14930.521	0	6	.5	0	.5	0	0	.498	0	.498	21570.63	5	20492.1	10785.31	539.27	10246.05	2151.67	0	0	0	307.38	0	819.68	0	0	13524.79	0	0	0	0	539.26	0	539.26				X										
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	12	781	GLADE CANASTA LIQUIDA REP LAVANDA 50 ML	0		NO	0	0				12	112	1	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14930.521	14930.521	0	6	.5	0	.5	0	0	.498	0	.498	21570.63	5	20492.1	10785.31	539.27	10246.05	2151.67	0	0	0	307.38	0	819.68	0	0	13524.79	0	0	0	0	539.26	0	539.26				X										
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	13	1068	RAID AERO CASA Y JARDIN 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	23530.199	23530.199	1	0	1	0	1	0	0	.38	0	.38	29873.13	10.07	26864.9	29873.13	3008.22	26864.9	5641.63	0	0	0	805.95	0	2149.19	0	0	35461.67	0	0	0	0	3008.22	0	3008.22		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	14	928	LYSOFORM AERO MONTANA 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.513	14227.513	2	0	2	0	2	0	0	.8	0	.8	18883.79	16.02	15858.61	37767.58	6050.37	31717.21	6660.61	0	0	0	951.52	0	2537.37	0	0	41866.72	0	0	0	0	6050.36	0	6050.36		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	15	927	LYSOFORM AERO ORIGINAL 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.513	14227.513	2	0	2	0	2	0	0	.8	0	.8	18883.79	16.02	15858.61	37767.58	6050.37	31717.21	6660.61	0	0	0	951.52	0	2537.37	0	0	41866.72	0	0	0	0	6050.36	0	6050.36		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	16	600	LYSOFORM AERO FRUTAL 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.513	14227.513	2	0	2	0	2	0	0	8.448	0	8.448	18883.79	16.02	15858.61	37767.58	6050.37	31717.21	6660.61	0	0	0	951.52	0	2537.37	0	0	41866.72	0	0	0	0	6050.36	0	6050.36		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	17	574	LYSOFORM AERO LAVANDA 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.511	14227.511	2	0	2	0	2	0	0	8.448	0	8.448	18883.79	16.02	15858.61	37767.58	6050.37	31717.21	6660.61	0	0	0	951.52	0	2537.37	0	0	41866.72	0	0	0	0	6050.36	0	6050.36		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	18	573	LYSOFORM AERO CITRICA 360 ML	0		NO	0	0				12	140	4.22	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	14227.511	14227.511	2	0	2	0	2	0	0	8.448	0	8.448	16876.72	6.04	15857.37	33753.45	2038.71	31714.74	6660.1	0	0	0	951.44	0	2537.17	0	0	41863.46	0	0	0	0	2038.7	0	2038.7		X												
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3793	ELECTRÓNICO	SI		="74109587527430"	SI	SI	NO	NO	0		06/03/2024	06/03/2024	AGIUSTO	06/03/2024	06/03/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	18565	05/03/2024	e2ec2ebb33197747	CAR	0000 - 00002192	14	LUCAS IVECO CORTA	0					191699	PUCCIO P. PUCCIO C. Y ROSANA S DE (P0)	AV. PRESIDENTE JUAN D. PERON 9884	2112	PABLO PODESTA	B	BUENOS AIRES	0		1	5% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	1	SPM Y AUTOS. CHICO	19	396	GLADE APC LAVANDA 900 ML	0		NO	0	0				12	75	11.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	8490.85	8490.85	2	0	2	0	2	0	0	22.392	0	22.392	10779.68	17.84	8856.59	21559.37	3846.19	17713.18	3719.77	0	0	0	531.4	0	1417.05	0	0	23381.4	0	0	0	0	3846.19	0	3846.19		X												
